"DIM","funcId","ID","runtime","runs","mean","median","sd","2%","5%","10%","25%","50%","75%","90%","95%","98%"
2,13,"PSO",4361,30,0.0723659116671333,0.03182171588,0.109358294240973,0.001198859823,0.0013363949475,0.001504493433,0.0042895611245,0.03182171588,0.080075076385,0.2441214628,0.326742443165,0.3943414271
2,14,"PSO",4361,30,2.424202519262e-05,1.408429058e-05,3.11800608419156e-05,7.486855793e-07,1.098481454765e-06,1.526009747e-06,4.00375364e-06,1.408429058e-05,2.967048503e-05,7.111577518e-05,9.58135478509999e-05,0.0001160208164
2,15,"PSO",4361,30,0.133864627440928,4.973021959e-06,0.3451808916524,6.902621408e-08,1.94415698459e-07,3.476695127e-07,6.58741559075e-07,4.973021959e-06,0.00010794469052,0.9983086792,0.999172317855,0.9998789313
2,16,"PSO",4361,30,0.00590575451685731,1.000116983e-05,0.0123462111272122,8.221235248e-08,9.0548327584e-08,1.007367416e-07,8.56510970575e-07,1.000116983e-05,0.00014453756834,0.02507120537,0.032747691187,0.03902845231
2,17,"PSO",4361,30,0.000205807918348667,0.0002294867576,0.000238369861351234,2.88989666e-05,2.89974804605e-05,2.911788629e-05,3.141377096e-05,0.0002294867576,0.000236951269275,0.0003081425433,0.000687711677694998,0.0009982682422
2,18,"PSO",4361,30,0.00958791787502,0.004897895318,0.010455663125257,0.000383457483,0.00045532987776,0.0005431739158,0.001064723508225,0.004897895318,0.0168172126925,0.02364278937,0.030932827114,0.03689740345
2,19,"PSO",4361,30,1.01755054423181e-05,1.775541136e-08,3.4715936632725e-05,5.730001362e-09,6.14839308345e-09,6.659760743e-09,9.67679803025e-09,1.775541136e-08,2.4894637815e-07,1.415428926e-05,8.18371155369996e-05,0.0001372139734
2,2,"PSO",4361,30,3.55269704265207e-05,2.26829639e-05,5.91369225960586e-05,1.502149871e-08,1.336038266855e-07,2.785377831e-07,4.7748499445e-06,2.26829639e-05,3.9454323585e-05,4.517801273e-05,0.000155223989743499,0.0002452616073
2,20,"PSO",4361,30,0.0821907601911978,6.969770325e-07,0.2131882225048,7.529706636e-09,8.3474333223e-09,9.34687705e-09,8.36328781775e-08,6.969770325e-07,2.78880414575e-06,0.6024240264,0.617821548375,0.6304195209
2,21,"PSO",4361,30,0.056418787020725,2.942101673e-09,0.214708563456714,2.355893258e-13,2.8702967778419e-10,6.375557859e-10,1.2648229135e-09,2.942101673e-09,5.455650154e-09,1.064699973e-08,0.465454972901147,0.8462817602
2,22,"PSO",4361,30,2.61182151483607e-09,2.14481588e-09,3.25042353590663e-09,1.932676241e-12,1.663131854255e-11,3.45963258e-11,2.86689783e-10,2.14481588e-09,3.17588799725e-09,8.161087806e-09,1.01172140902e-08,1.171768105e-08
2,23,"PSO",4361,30,0.473793810474667,0.4604431982,0.326961619137059,0.0176442475,0.0275942481385,0.03975536003,0.214924238325,0.4604431982,0.696720374175,0.9647090108,1.02001441381,1.065264289
2,24,"PSO",4361,30,1.78476185116867,2.214129819,1.07923062196477,0.04962659658,0.0617713270665,0.07661488655,0.7481072978,2.214129819,2.2972836685,2.490604597,3.1782791582,3.740921981
2,3,"PSO",4361,30,0.0065368308719988,9.782893926e-07,0.0248555544352776,1.01094888e-08,3.55380588525e-08,6.661742225e-08,1.0259610761e-07,9.782893926e-07,5.671055796e-06,4.106477793e-05,0.0539045300665682,0.09797463803
2,4,"PSO",4361,30,0.0678822492656854,6.172628503e-06,0.252215676712992,8.997985645e-08,1.397481869275e-07,2.005761464e-07,1.83774856425e-06,6.172628503e-06,7.8939390335e-05,0.02246556692,0.557628940928997,0.9954898833
2,5,"PSO",4361,30,0.2527906046,0,0.962025480075029,0,0,0,0,0,0,0,2.08552248794999,3.791859069
